language, code                                                                                                                                                             , human_comment                                                                                                                                                  , model_comment                                                                                                                                                                                                                                                                    , bleu              , rouge1            , rouge2            , rougeL
python  , "def get_pool(self, volume):
          """"""Return pool name where volume reside on.
          
          :param volume: The volume hosted by the driver.
          :returns: name of the pool where given volume is in.
          """""""                                                                                                                                                          , "Return pool name where volume reside on.
                                                                                                                                                                             
                                                                                                                                                                             :param volume: The volume hosted by the driver.
                                                                                                                                                                             :returns: name of the pool where given volume is in."                                                                                                          , "Args:
                                                                                                                                                                                                                                                                                                                                              volume: The volume hosted by the driver.
                                                                                                                                                                                                                                                                                                                                              Returns:
                                                                                                                                                                                                                                                                                                                                              name: Name of the pool where given volume is in."                                                                                                                                                                                                                                , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def update_provider_info(self, volumes, snapshots):
          """"""Get provider info updates from driver.
          
          :param volumes: List of Cinder volumes to check for updates
          :param snapshots: List of Cinder snapshots to check for updates
          :returns: tuple (volume_updates, snapshot_updates)
          
          where volume updates {'id': uuid, provider_id: <provider-id>}
          and snapshot updates {'id': uuid, provider_id: <provider-id>}
          """""""                                                                                                                                                          , "Get provider info updates from driver.
                                                                                                                                                                             
                                                                                                                                                                             :param volumes: List of Cinder volumes to check for updates
                                                                                                                                                                             :param snapshots: List of Cinder snapshots to check for updates
                                                                                                                                                                             :returns: tuple (volume_updates, snapshot_updates)
                                                                                                                                                                             
                                                                                                                                                                             where volume updates {'id': uuid, provider_id: <provider-id>}
                                                                                                                                                                             and snapshot updates {'id': uuid, provider_id: <provider-id>}"                                                                                                 , your Python docstring in the requested format:                                                                                                                                                                                                                                   , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def enable_replication(self, context, group, volumes):
          """"""Enables replication for a group and volumes in the group.
          
          :param group: group object
          :param volumes: list of volume objects in the group
          :returns: model_update - dict of group updates
          :returns: volume_model_updates - list of dicts of volume updates
          """""""                                                                                                                                                          , "Enables replication for a group and volumes in the group.
                                                                                                                                                                             
                                                                                                                                                                             :param group: group object
                                                                                                                                                                             :param volumes: list of volume objects in the group
                                                                                                                                                                             :returns: model_update - dict of group updates
                                                                                                                                                                             :returns: volume_model_updates - list of dicts of volume updates"                                                                                              , "Args:
                                                                                                                                                                                                                                                                                                                                              group: group object
                                                                                                                                                                                                                                                                                                                                              volumes: list of volume objects in the group
                                                                                                                                                                                                                                                                                                                                              Returns:
                                                                                                                                                                                                                                                                                                                                              model_update - dict of group updates
                                                                                                                                                                                                                                                                                                                                              volume_model_updates - list of dicts of volume updates"                                                                                                                                                                                                                          , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def disable_replication(self, context, group, volumes):
          """"""Disables replication for a group and volumes in the group.
          
          :param group: group object
          :param volumes: list of volume objects in the group
          :returns: model_update - dict of group updates
          :returns: volume_model_updates - list of dicts of volume updates
          """""""                                                                                                                                                          , "Disables replication for a group and volumes in the group.
                                                                                                                                                                             
                                                                                                                                                                             :param group: group object
                                                                                                                                                                             :param volumes: list of volume objects in the group
                                                                                                                                                                             :returns: model_update - dict of group updates
                                                                                                                                                                             :returns: volume_model_updates - list of dicts of volume updates"                                                                                              , "Args:
                                                                                                                                                                                                                                                                                                                                              context: authentication information for the user making the request
                                                                                                                                                                                                                                                                                                                                              group: group object to disable replication on
                                                                                                                                                                                                                                                                                                                                              volumes: list of volume objects in the group to disable replication on
                                                                                                                                                                                                                                                                                                                                              Returns:
                                                                                                                                                                                                                                                                                                                                              model_update  - dict containing updates to be applied to the group model
                                                                                                                                                                                                                                                                                                                                              volume_model_updates  - list of dicts, each one containing updates for a specific volume"                                                                                                                                                                                        , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def failover_replication(self, context, group, volumes,
          secondary_backend_id=None):
          """"""Fails over replication for a group and volumes in the group.
          
          :param group: group object
          :param volumes: list of volume objects in the group
          :param secondary_backend_id: backend_id of the secondary site
          :returns: model_update - dict of group updates
          :returns: volume_model_updates - list of dicts of volume updates
          """""""                                                                                                                                                          , "Fails over replication for a group and volumes in the group.
                                                                                                                                                                             
                                                                                                                                                                             :param group: group object
                                                                                                                                                                             :param volumes: list of volume objects in the group
                                                                                                                                                                             :param secondary_backend_id: backend_id of the secondary site
                                                                                                                                                                             :returns: model_update - dict of group updates
                                                                                                                                                                             :returns: volume_model_updates - list of dicts of volume updates"                                                                                              , "Args:
                                                                                                                                                                                                                                                                                                                                              context: The context for the operation.
                                                                                                                                                                                                                                                                                                                                              group: The group object to fail over replication for.
                                                                                                                                                                                                                                                                                                                                              volumes: A list of volume objects in the group to fail over replication for.
                                                                                                                                                                                                                                                                                                                                              secondary_backend_id: The backend id of the secondary site, defaults to None if not provided.
                                                                                                                                                                                                                                                                                                                                              Returns:
                                                                                                                                                                                                                                                                                                                                              dict model_update with updates for the group and a list of dicts model_updates for each volume."                                                                                                                                                                                 , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def supports_replication_feature(cls, feature):
          """"""Check if driver class supports replication features.
          
          Feature is a string that must be one of:
          - v2.1
          - a/a
          """""""                                                                                                                                                          , "Check if driver class supports replication features.
                                                                                                                                                                             
                                                                                                                                                                             Feature is a string that must be one of:
                                                                                                                                                                             - v2.1
                                                                                                                                                                             - a/a"                                                                                                                                                         , "Args:
                                                                                                                                                                                                                                                                                                                                              cls: The Python"                                                                                                                                                                                                                                                                 , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def create_volume_from_backup(self, volume, backup):
          """"""Creates a volume from a backup.
          
          Can optionally return a Dictionary of changes to the volume object to
          be persisted.
          
          :param volume: the volume object to be created.
          :param backup: the backup object as source.
          :returns: volume_model_update
          """""""                                                                                                                                                          , "Creates a volume from a backup.
                                                                                                                                                                             
                                                                                                                                                                             Can optionally return a Dictionary of changes to the volume object to
                                                                                                                                                                             be persisted.
                                                                                                                                                                             
                                                                                                                                                                             :param volume: the volume object to be created.
                                                                                                                                                                             :param backup: the backup object as source.
                                                                                                                                                                             :returns: volume_model_update"                                                                                                                                 , """Creates a volume from a backup. Can optionally return a Dictionary of changes to the volume object to be persisted."""                                                                                                                                                        , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def manage_existing_get_size(self, volume, existing_ref):
          """"""Return size of volume to be managed by manage_existing.
          
          When calculating the size, round up to the next GB.
          
          :param volume:       Cinder volume to manage
          :param existing_ref: Driver-specific information used to identify a
          volume
          :returns size:       Volume size in GiB (integer)
          """""""                                                                                                                                                          , "Return size of volume to be managed by manage_existing.
                                                                                                                                                                             
                                                                                                                                                                             When calculating the size, round up to the next GB.
                                                                                                                                                                             
                                                                                                                                                                             :param volume:       Cinder volume to manage
                                                                                                                                                                             :param existing_ref: Driver-specific information used to identify a
                                                                                                                                                                             volume
                                                                                                                                                                             :returns size:       Volume size in GiB (integer)"                                                                                                             , "Args:
                                                                                                                                                                                                                                                                                                                                              volume: Cinder volume to manage, existing_ref: Driver-specific information used to identify a volume
                                                                                                                                                                                                                                                                                                                                              Returns:
                                                                                                                                                                                                                                                                                                                                              size: Volume size in GiB (integer)"                                                                                                                                                                                                                                              , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def manage_existing_snapshot_get_size(self, snapshot, existing_ref):
          """"""Return size of snapshot to be managed by manage_existing.
          
          When calculating the size, round up to the next GB.
          
          :param snapshot:     Cinder volume snapshot to manage
          :param existing_ref: Driver-specific information used to identify a
          volume snapshot
          :returns size:       Volume snapshot size in GiB (integer)
          """""""                                                                                                                                                          , "Return size of snapshot to be managed by manage_existing.
                                                                                                                                                                             
                                                                                                                                                                             When calculating the size, round up to the next GB.
                                                                                                                                                                             
                                                                                                                                                                             :param snapshot:     Cinder volume snapshot to manage
                                                                                                                                                                             :param existing_ref: Driver-specific information used to identify a
                                                                                                                                                                             volume snapshot
                                                                                                                                                                             :returns size:       Volume snapshot size in GiB (integer)"                                                                                                    , "Args:
                                                                                                                                                                                                                                                                                                                                              snapshot: Cinder volume snapshot to manage
                                                                                                                                                                                                                                                                                                                                              existing_ref: Driver-specific information used to identify a volume snapshot
                                                                                                                                                                                                                                                                                                                                              Returns:
                                                                                                                                                                                                                                                                                                                                              size: Volume snapshot size in GiB (integer)"                                                                                                                                                                                                                                     , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def revert_to_snapshot(self, context, volume, snapshot):
          """"""Revert volume to snapshot.
          
          Note: the revert process should not change the volume's
          current size, that means if the driver shrank
          the volume during the process, it should extend the
          volume internally.
          """""""                                                                                                                                                          , "Revert volume to snapshot.
                                                                                                                                                                             
                                                                                                                                                                             Note: the revert process should not change the volume's
                                                                                                                                                                             current size, that means if the driver shrank
                                                                                                                                                                             the volume during the process, it should extend the
                                                                                                                                                                             volume internally."                                                                                                                                            , "Args:
                                                                                                                                                                                                                                                                                                                                              context (str): The ID of the context to execute the operation in.
                                                                                                                                                                                                                                                                                                                                              volume (dict): A dictionary containing information about the volume. It contains keys 'id' and 'name'.
                                                                                                                                                                                                                                                                                                                                              snapshot (dict): A dictionary containing information about the snapshot. It contains keys 'id', 'name', and 'size'.
                                                                                                                                                                                                                                                                                                                                              Returns:
                                                                                                                                                                                                                                                                                                                                              dict: A dictionary with the status of the operation, including whether it was successful or not."                                                                                                                                                                                , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def _get_driver(self):
          """"""Returns the actual driver object.
          
          Can be overloaded by the proxy.
          """""""                                                                                                                                                          , "Returns the actual driver object.
                                                                                                                                                                             
                                                                                                                                                                             Can be overloaded by the proxy."                                                                                                                               , "Args:
                                                                                                                                                                                                                                                                                                                                              parameter_name: The name of a function argument, not defined in the code
                                                                                                                                                                                                                                                                                                                                              Returns:
                                                                                                                                                                                                                                                                                                                                              str: A string representation of the actual driver object"                                                                                                                                                                                                                        , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def validate_connector(self, connector):
          """"""Fail if connector doesn't contain all the data needed by driver.
          
          Do a check on the connector and ensure that it has wwnns, wwpns.
          """""""                                                                                                                                                          , "Fail if connector doesn't contain all the data needed by driver.
                                                                                                                                                                             
                                                                                                                                                                             Do a check on the connector and ensure that it has wwnns, wwpns."                                                                                              , "Args:
                                                                                                                                                                                                                                                                                                                                              connector: An instance of Connector"                                                                                                                                                                                                                                             , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def factory(name, baseurls=None, mirrorlist=None):
          """""" Generate a pakrat.yumbase.YumBase object on-the-fly.
          
          This makes it possible to mirror YUM repositories without having any stored
          configuration anywhere. Simply pass in the name of the repository, and
          either one or more baseurl's or a mirrorlist URL, and you will get an
          object in return that you can pass to a mirroring function.
          """""""                                                                                                                                                          , "Generate a pakrat.yumbase.YumBase object on-the-fly.
                                                                                                                                                                             
                                                                                                                                                                             This makes it possible to mirror YUM repositories without having any stored
                                                                                                                                                                             configuration anywhere. Simply pass in the name of the repository, and
                                                                                                                                                                             either one or more baseurl's or a mirrorlist URL, and you will get an
                                                                                                                                                                             object in return that you can pass to a mirroring function."                                                                                                   , "Args:
                                                                                                                                                                                                                                                                                                                                              - name: The name of the repository for which the YumBase object is being generated.
                                                                                                                                                                                                                                                                                                                                              - baseurls: A list of URLs from which the packages can be downloaded, optional.
                                                                                                                                                                                                                                                                                                                                              - mirrorlist: The URL of a file that contains mirrors to use for downloading the packages, optional.
                                                                                                                                                                                                                                                                                                                                              Returns: An instance of pakrat.yumbase.YumBase with pre-configured repository details."                                                                                                                                                                                          , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def retrieve_group_comps(repo):
          """""" Retrieve group comps XML data from a remote repository.
          
          This data can be used while running createrepo to provide package groups
          data that clients can use while installing software.
          """""""                                                                                                                                                          , "Retrieve group comps XML data from a remote repository.
                                                                                                                                                                             
                                                                                                                                                                             This data can be used while running createrepo to provide package groups
                                                                                                                                                                             data that clients can use while installing software."                                                                                                          , "Args:
                                                                                                                                                                                                                                                                                                                                              repo: Remote repository object holding group comps XML data.
                                                                                                                                                                                                                                                                                                                                              Returns:
                                                                                                                                                                                                                                                                                                                                              str: The group comps XML data from the remote repository."                                                                                                                                                                                                                       , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
